,geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date,visitor_flows,pop_flows
153025,6073,6047,-116.77020744456195,33.028203198952994,-120.71768800001988,37.19187047087785,2019-07-27,85,1750.0
153026,6073,6063,-116.77020744456195,33.028203198952994,-120.83859760079802,40.004682481022,2019-07-27,11,226.0
153027,6073,6065,-116.77020744456195,33.028203198952994,-115.99384915368177,33.74368033412086,2019-07-27,4910,101144.0
153028,6073,6067,-116.77020744456195,33.028203198952994,-121.34424340677604,38.449314807406715,2019-07-27,273,5623.0
153029,6073,6071,-116.77020744456195,33.028203198952994,-116.17846073060556,34.84143828214598,2019-07-27,2240,46143.0
153030,6073,6073,-116.77020744456195,33.028203198952994,-116.77020744456195,33.028203198952994,2019-07-27,337861,6959800.0
153032,6073,6077,-116.77020744456195,33.028203198952994,-121.2714080737995,37.93474445570171,2019-07-27,134,2760.0
153033,6073,6085,-116.77020744456195,33.028203198952994,-121.69627886046631,37.2324840315687,2019-07-27,443,9125.0
153034,6073,6087,-116.77020744456195,33.028203198952994,-122.00978740939895,37.02160590618132,2019-07-27,125,2574.0
153035,6073,6093,-116.77020744456195,33.028203198952994,-122.54036776276807,41.59268663385888,2019-07-27,19,391.0
153036,6073,6095,-116.77020744456195,33.028203198952994,-121.9400068971127,38.26691911759816,2019-07-27,73,1503.0
153037,6073,6097,-116.77020744456195,33.028203198952994,-122.92254465472433,38.525292574496746,2019-07-27,126,2595.0
153038,6073,6099,-116.77020744456195,33.028203198952994,-120.9976828984382,37.559137443240715,2019-07-27,59,1215.0
153039,6073,6107,-116.77020744456195,33.028203198952994,-118.80047251578982,36.22015662355563,2019-07-27,116,2389.0
153040,6073,6111,-116.77020744456195,33.028203198952994,-119.1260271961335,34.35752851853052,2019-07-27,479,9867.0
153428,6073,6019,-116.77020744456195,33.028203198952994,-119.64931992072789,36.75817909995374,2019-07-27,221,4552.0
153519,6073,6053,-116.77020744456195,33.028203198952994,-121.3089015574753,36.23977439726873,2019-07-27,152,3131.0
153547,6073,6079,-116.77020744456195,33.028203198952994,-120.45219695427826,35.38741848606952,2019-07-27,325,6694.0
153552,6073,6103,-116.77020744456195,33.028203198952994,-122.23388486645332,40.12573617716245,2019-07-27,10,205.0
153563,6073,6033,-116.77020744456195,33.028203198952994,-122.75318391622451,39.099645340199004,2019-07-27,2,41.0
153613,6073,6061,-116.77020744456195,33.028203198952994,-120.71765160991616,39.063427199381174,2019-07-27,177,3646.0
153670,6073,6013,-116.77020744456195,33.028203198952994,-121.95121244528309,37.92341874155632,2019-07-27,140,2883.0
153671,6073,6039,-116.77020744456195,33.028203198952994,-119.76264813255865,37.21803147751612,2019-07-27,82,1689.0
153672,6073,6045,-116.77020744456195,33.028203198952994,-123.43155391611874,39.4336238311982,2019-07-27,31,638.0
153673,6073,6069,-116.77020744456195,33.028203198952994,-121.07499554108288,36.605705902231435,2019-07-27,20,411.0
153690,6073,6007,-116.77020744456195,33.028203198952994,-121.60067173183134,39.66692936367094,2019-07-27,25,514.0
153699,6073,6089,-116.77020744456195,33.028203198952994,-122.04052152474789,40.763766597080235,2019-07-27,118,2430.0
153743,6073,6043,-116.77020744456195,33.028203198952994,-119.9055172810364,37.58152187460611,2019-07-27,41,844.0
153744,6073,6055,-116.77020744456195,33.028203198952994,-122.33053320427236,38.5064736594468,2019-07-27,145,2986.0
153865,6073,6015,-116.77020744456195,33.028203198952994,-123.95780135791581,41.7449423699455,2019-07-27,20,411.0
153866,6073,6083,-116.77020744456195,33.028203198952994,-120.03078618310377,34.53834408621415,2019-07-27,375,7724.0
153898,6073,6031,-116.77020744456195,33.028203198952994,-119.81550249362243,36.07536098867834,2019-07-27,40,823.0
153899,6073,6101,-116.77020744456195,33.028203198952994,-121.69484234013284,39.03452288404048,2019-07-27,4,82.0
153905,6073,6011,-116.77020744456195,33.028203198952994,-122.23702845533448,39.177573134127535,2019-07-27,5,102.0
153906,6073,6021,-116.77020744456195,33.028203198952994,-122.39220680724118,39.59840476989015,2019-07-27,7,144.0
153939,6073,6035,-116.77020744456195,33.028203198952994,-120.59433283101079,40.673590390320065,2019-07-27,9,185.0
153958,6073,6003,-116.77020744456195,33.028203198952994,-119.82065303343381,38.59725063434423,2019-07-27,2,41.0
153975,6073,6057,-116.77020744456195,33.028203198952994,-120.76875211635961,39.30136957890384,2019-07-27,75,1544.0
154000,6073,6025,-116.77020744456195,33.028203198952994,-115.3653197293723,33.039505999919136,2019-07-27,301,6200.0
154015,6073,6005,-116.77020744456195,33.028203198952994,-120.65111562927252,38.44638950030805,2019-07-27,10,205.0
154026,6073,6027,-116.77020744456195,33.028203198952994,-117.41078968308284,36.511126808060865,2019-07-27,128,2636.0
154027,6073,6051,-116.77020744456195,33.028203198952994,-118.88670926751537,37.93899035009903,2019-07-27,248,5108.0
154028,6073,6091,-116.77020744456195,33.028203198952994,-120.5159963784201,39.58040010161696,2019-07-27,2,41.0
154038,6073,6009,-116.77020744456195,33.028203198952994,-120.55413209741344,38.20460680352815,2019-07-27,3,61.0
154039,6073,6105,-116.77020744456195,33.028203198952994,-123.11262773346346,40.650693556253756,2019-07-27,10,205.0
154040,6073,6109,-116.77020744456195,33.028203198952994,-119.95475334431002,38.02760098861166,2019-07-27,34,700.0
154041,6073,6115,-116.77020744456195,33.028203198952994,-121.35126271836053,39.26900767275675,2019-07-27,13,267.0
154154,6077,6037,-121.2714080737995,37.93474445570171,-118.26101696970831,34.19800147820897,2019-07-27,832,15744.0
154155,6077,6059,-121.2714080737995,37.93474445570171,-117.77614624417816,33.676913155110306,2019-07-27,502,9499.0
154156,6077,6081,-121.2714080737995,37.93474445570171,-122.3556631985105,37.43620973176126,2019-07-27,610,11543.0
154157,6077,6113,-121.2714080737995,37.93474445570171,-121.90162045610802,38.68664648089628,2019-07-27,159,3008.0
154245,6077,6001,-121.2714080737995,37.93474445570171,-121.91788544949588,37.650546842122445,2019-07-27,3650,69071.0
154246,6077,6017,-121.2714080737995,37.93474445570171,-120.52464692761319,38.778737973176135,2019-07-27,371,7020.0
154247,6077,6023,-121.2714080737995,37.93474445570171,-123.91581945049178,40.70500910443826,2019-07-27,35,662.0
154248,6077,6029,-121.2714080737995,37.93474445570171,-118.72990002272377,35.34284876287472,2019-07-27,148,2800.0
154249,6077,6041,-121.2714080737995,37.93474445570171,-122.74885854934313,38.05518332680756,2019-07-27,86,1627.0
154250,6077,6047,-121.2714080737995,37.93474445570171,-120.71768800001988,37.19187047087785,2019-07-27,263,4976.0
154251,6077,6063,-121.2714080737995,37.93474445570171,-120.83859760079802,40.004682481022,2019-07-27,8,151.0
154252,6077,6065,-121.2714080737995,37.93474445570171,-115.99384915368177,33.74368033412086,2019-07-27,112,2119.0
154253,6077,6067,-121.2714080737995,37.93474445570171,-121.34424340677604,38.449314807406715,2019-07-27,2552,48293.0
154254,6077,6071,-121.2714080737995,37.93474445570171,-116.17846073060556,34.84143828214598,2019-07-27,188,3557.0
154255,6077,6073,-121.2714080737995,37.93474445570171,-116.77020744456195,33.028203198952994,2019-07-27,336,6358.0
154257,6077,6077,-121.2714080737995,37.93474445570171,-121.2714080737995,37.93474445570171,2019-07-27,64423,1219118.0
154258,6077,6085,-121.2714080737995,37.93474445570171,-121.69627886046631,37.2324840315687,2019-07-27,1498,28347.0
154259,6077,6087,-121.2714080737995,37.93474445570171,-122.00978740939895,37.02160590618132,2019-07-27,601,11373.0
154260,6077,6093,-121.2714080737995,37.93474445570171,-122.54036776276807,41.59268663385888,2019-07-27,21,397.0
154261,6077,6095,-121.2714080737995,37.93474445570171,-121.9400068971127,38.26691911759816,2019-07-27,319,6036.0
154262,6077,6097,-121.2714080737995,37.93474445570171,-122.92254465472433,38.525292574496746,2019-07-27,164,3103.0
154263,6077,6099,-121.2714080737995,37.93474445570171,-120.9976828984382,37.559137443240715,2019-07-27,2513,47555.0
154264,6077,6107,-121.2714080737995,37.93474445570171,-118.80047251578982,36.22015662355563,2019-07-27,131,2478.0
154265,6077,6111,-121.2714080737995,37.93474445570171,-119.1260271961335,34.35752851853052,2019-07-27,54,1021.0
154446,6077,6019,-121.2714080737995,37.93474445570171,-119.64931992072789,36.75817909995374,2019-07-27,304,5752.0
154484,6077,6053,-121.2714080737995,37.93474445570171,-121.3089015574753,36.23977439726873,2019-07-27,321,6074.0
154498,6077,6079,-121.2714080737995,37.93474445570171,-120.45219695427826,35.38741848606952,2019-07-27,124,2346.0
154500,6077,6103,-121.2714080737995,37.93474445570171,-122.23388486645332,40.12573617716245,2019-07-27,24,454.0
154508,6077,6033,-121.2714080737995,37.93474445570171,-122.75318391622451,39.099645340199004,2019-07-27,39,738.0
154522,6077,6061,-121.2714080737995,37.93474445570171,-120.71765160991616,39.063427199381174,2019-07-27,371,7020.0
154540,6077,6013,-121.2714080737995,37.93474445570171,-121.95121244528309,37.92341874155632,2019-07-27,1020,19302.0
154541,6077,6039,-121.2714080737995,37.93474445570171,-119.76264813255865,37.21803147751612,2019-07-27,56,1059.0
154542,6077,6045,-121.2714080737995,37.93474445570171,-123.43155391611874,39.4336238311982,2019-07-27,44,832.0
154543,6077,6069,-121.2714080737995,37.93474445570171,-121.07499554108288,36.605705902231435,2019-07-27,41,775.0
154546,6077,6007,-121.2714080737995,37.93474445570171,-121.60067173183134,39.66692936367094,2019-07-27,88,1665.0
154549,6077,6089,-121.2714080737995,37.93474445570171,-122.04052152474789,40.763766597080235,2019-07-27,65,1230.0
154567,6077,6043,-121.2714080737995,37.93474445570171,-119.9055172810364,37.58152187460611,2019-07-27,35,662.0
154568,6077,6055,-121.2714080737995,37.93474445570171,-122.33053320427236,38.5064736594468,2019-07-27,90,1703.0
154597,6077,6015,-121.2714080737995,37.93474445570171,-123.95780135791581,41.7449423699455,2019-07-27,14,264.0
154598,6077,6083,-121.2714080737995,37.93474445570171,-120.03078618310377,34.53834408621415,2019-07-27,45,851.0
154609,6077,6031,-121.2714080737995,37.93474445570171,-119.81550249362243,36.07536098867834,2019-07-27,23,435.0
154610,6077,6101,-121.2714080737995,37.93474445570171,-121.69484234013284,39.03452288404048,2019-07-27,29,548.0
154614,6077,6011,-121.2714080737995,37.93474445570171,-122.23702845533448,39.177573134127535,2019-07-27,21,397.0
154615,6077,6021,-121.2714080737995,37.93474445570171,-122.39220680724118,39.59840476989015,2019-07-27,13,246.0
154635,6077,6035,-121.2714080737995,37.93474445570171,-120.59433283101079,40.673590390320065,2019-07-27,5,94.0
154642,6077,6003,-121.2714080737995,37.93474445570171,-119.82065303343381,38.59725063434423,2019-07-27,10,189.0
154649,6077,6057,-121.2714080737995,37.93474445570171,-120.76875211635961,39.30136957890384,2019-07-27,53,1002.0
154660,6077,6025,-121.2714080737995,37.93474445570171,-115.3653197293723,33.039505999919136,2019-07-27,1,18.0
154663,6077,6005,-121.2714080737995,37.93474445570171,-120.65111562927252,38.44638950030805,2019-07-27,287,5431.0
154669,6077,6027,-121.2714080737995,37.93474445570171,-117.41078968308284,36.511126808060865,2019-07-27,7,132.0
154670,6077,6051,-121.2714080737995,37.93474445570171,-118.88670926751537,37.93899035009903,2019-07-27,23,435.0
154671,6077,6091,-121.2714080737995,37.93474445570171,-120.5159963784201,39.58040010161696,2019-07-27,2,37.0
154679,6077,6009,-121.2714080737995,37.93474445570171,-120.55413209741344,38.20460680352815,2019-07-27,328,6206.0
154680,6077,6105,-121.2714080737995,37.93474445570171,-123.11262773346346,40.650693556253756,2019-07-27,4,75.0
154681,6077,6109,-121.2714080737995,37.93474445570171,-119.95475334431002,38.02760098861166,2019-07-27,233,4409.0
154682,6077,6115,-121.2714080737995,37.93474445570171,-121.35126271836053,39.26900767275675,2019-07-27,24,454.0
154712,6085,6037,-121.69627886046631,37.2324840315687,-118.26101696970831,34.19800147820897,2019-07-27,2126,48011.0
154713,6085,6059,-121.69627886046631,37.2324840315687,-117.77614624417816,33.676913155110306,2019-07-27,1223,27618.0
154714,6085,6081,-121.69627886046631,37.2324840315687,-122.3556631985105,37.43620973176126,2019-07-27,4948,111739.0
154715,6085,6113,-121.69627886046631,37.2324840315687,-121.90162045610802,38.68664648089628,2019-07-27,167,3771.0
154849,6085,6001,-121.69627886046631,37.2324840315687,-121.91788544949588,37.650546842122445,2019-07-27,5848,132064.0
154850,6085,6017,-121.69627886046631,37.2324840315687,-120.52464692761319,38.778737973176135,2019-07-27,517,11675.0
154851,6085,6023,-121.69627886046631,37.2324840315687,-123.91581945049178,40.70500910443826,2019-07-27,62,1400.0
154852,6085,6029,-121.69627886046631,37.2324840315687,-118.72990002272377,35.34284876287472,2019-07-27,254,5736.0
154853,6085,6041,-121.69627886046631,37.2324840315687,-122.74885854934313,38.05518332680756,2019-07-27,560,12646.0
154854,6085,6047,-121.69627886046631,37.2324840315687,-120.71768800001988,37.19187047087785,2019-07-27,416,9394.0
154855,6085,6063,-121.69627886046631,37.2324840315687,-120.83859760079802,40.004682481022,2019-07-27,85,1919.0
154856,6085,6065,-121.69627886046631,37.2324840315687,-115.99384915368177,33.74368033412086,2019-07-27,281,6345.0
154857,6085,6067,-121.69627886046631,37.2324840315687,-121.34424340677604,38.449314807406715,2019-07-27,1019,23011.0
154858,6085,6071,-121.69627886046631,37.2324840315687,-116.17846073060556,34.84143828214598,2019-07-27,261,5894.0
154859,6085,6073,-121.69627886046631,37.2324840315687,-116.77020744456195,33.028203198952994,2019-07-27,1120,25292.0
154861,6085,6077,-121.69627886046631,37.2324840315687,-121.2714080737995,37.93474445570171,2019-07-27,813,18359.0
154862,6085,6085,-121.69627886046631,37.2324840315687,-121.69627886046631,37.2324840315687,2019-07-27,159298,3597398.0
154863,6085,6087,-121.69627886046631,37.2324840315687,-122.00978740939895,37.02160590618132,2019-07-27,2475,55892.0
154864,6085,6093,-121.69627886046631,37.2324840315687,-122.54036776276807,41.59268663385888,2019-07-27,54,1219.0
154865,6085,6095,-121.69627886046631,37.2324840315687,-121.9400068971127,38.26691911759816,2019-07-27,352,7949.0
154866,6085,6097,-121.69627886046631,37.2324840315687,-122.92254465472433,38.525292574496746,2019-07-27,508,11472.0
154867,6085,6099,-121.69627886046631,37.2324840315687,-120.9976828984382,37.559137443240715,2019-07-27,448,10117.0
154868,6085,6107,-121.69627886046631,37.2324840315687,-118.80047251578982,36.22015662355563,2019-07-27,131,2958.0
154869,6085,6111,-121.69627886046631,37.2324840315687,-119.1260271961335,34.35752851853052,2019-07-27,107,2416.0
155124,6085,6019,-121.69627886046631,37.2324840315687,-119.64931992072789,36.75817909995374,2019-07-27,411,9281.0
155177,6085,6053,-121.69627886046631,37.2324840315687,-121.3089015574753,36.23977439726873,2019-07-27,1292,29177.0
155193,6085,6079,-121.69627886046631,37.2324840315687,-120.45219695427826,35.38741848606952,2019-07-27,454,10252.0
155198,6085,6103,-121.69627886046631,37.2324840315687,-122.23388486645332,40.12573617716245,2019-07-27,28,632.0
155206,6085,6033,-121.69627886046631,37.2324840315687,-122.75318391622451,39.099645340199004,2019-07-27,25,564.0
155234,6085,6061,-121.69627886046631,37.2324840315687,-120.71765160991616,39.063427199381174,2019-07-27,620,14001.0
155263,6085,6013,-121.69627886046631,37.2324840315687,-121.95121244528309,37.92341874155632,2019-07-27,1137,25676.0
155264,6085,6039,-121.69627886046631,37.2324840315687,-119.76264813255865,37.21803147751612,2019-07-27,111,2506.0
155265,6085,6045,-121.69627886046631,37.2324840315687,-123.43155391611874,39.4336238311982,2019-07-27,87,1964.0
155266,6085,6069,-121.69627886046631,37.2324840315687,-121.07499554108288,36.605705902231435,2019-07-27,299,6752.0
155276,6085,6007,-121.69627886046631,37.2324840315687,-121.60067173183134,39.66692936367094,2019-07-27,100,2258.0
155283,6085,6089,-121.69627886046631,37.2324840315687,-122.04052152474789,40.763766597080235,2019-07-27,161,3635.0
155305,6085,6043,-121.69627886046631,37.2324840315687,-119.9055172810364,37.58152187460611,2019-07-27,100,2258.0
155306,6085,6055,-121.69627886046631,37.2324840315687,-122.33053320427236,38.5064736594468,2019-07-27,301,6797.0
155378,6085,6015,-121.69627886046631,37.2324840315687,-123.95780135791581,41.7449423699455,2019-07-27,8,180.0
155379,6085,6083,-121.69627886046631,37.2324840315687,-120.03078618310377,34.53834408621415,2019-07-27,268,6052.0
155395,6085,6031,-121.69627886046631,37.2324840315687,-119.81550249362243,36.07536098867834,2019-07-27,57,1287.0
155396,6085,6101,-121.69627886046631,37.2324840315687,-121.69484234013284,39.03452288404048,2019-07-27,15,338.0
155400,6085,6011,-121.69627886046631,37.2324840315687,-122.23702845533448,39.177573134127535,2019-07-27,22,496.0
155401,6085,6021,-121.69627886046631,37.2324840315687,-122.39220680724118,39.59840476989015,2019-07-27,21,474.0
155422,6085,6035,-121.69627886046631,37.2324840315687,-120.59433283101079,40.673590390320065,2019-07-27,9,203.0
